rooms,type,sellerg,distance,bathroom,lattitude,longtitude,regionname,propertycount,year_sold,landsize_log,price
3,12.426647611387448,8.763031414441148,11.8,3.0,-37.7733,145.0901,11.040796342624065,4480.0,2016,5.996452088619021,905000.0
3,12.426647611387448,8.763031414441148,11.8,1.0,-37.7644,145.0886,11.040796342624065,4480.0,2016,6.647688373563329,1400000.0
4,12.426647611387448,8.763031414441148,11.8,2.0,-37.7679,145.0958,11.040796342624065,4480.0,2016,7.025538314638521,1085000.0
4,12.426647611387448,13.681634483282675,11.8,3.0,-37.7621,145.086,11.040796342624065,4480.0,2016,6.405228458030842,1300000.0
3,6.051274845873384,8.763031414441148,11.8,1.0,-37.7792,145.0903,11.040796342624065,4480.0,2017,5.726847747587197,787000.0
4,12.426647611387448,8.763031414441148,11.8,1.0,-37.7615,145.0897,11.040796342624065,4480.0,2017,6.597145701886651,1280000.0
3,12.426647611387448,13.681634483282675,11.8,1.0,-37.7711,145.0928,11.040796342624065,4480.0,2016,6.405228458030842,1075000.0
2,12.426647611387448,13.12690033222443,11.8,1.0,-37.7739,145.094,11.040796342624065,4480.0,2016,6.327936783729195,890000.0
4,12.426647611387448,13.681634483282675,11.8,3.0,-37.7698,145.083,11.040796342624065,4480.0,2016,6.021023349349527,1320000.0
4,12.426647611387448,8.763031414441148,11.8,2.0,-37.765,145.0933,11.040796342624065,4480.0,2016,6.16541785423142,1302000.0
3,12.426647611387448,13.12690033222443,11.8,2.0,-37.7765,145.1031,11.040796342624065,4480.0,2016,6.591673732008658,1050000.0
4,12.426647611387448,9.547272485004283,11.8,2.0,-37.7689,145.0895,11.040796342624065,4480.0,2016,6.511745329644728,1000000.0
4,12.426647611387448,10.737894144176117,11.8,2.0,-37.7791,145.086,11.040796342624065,4480.0,2017,6.61338421837956,1300000.0
4,12.426647611387448,8.763031414441148,11.8,2.0,-37.7771,145.0855,11.040796342624065,4480.0,2017,6.597145701886651,1250000.0
4,12.426647611387448,8.763031414441148,11.8,1.0,-37.7786,145.0945,11.040796342624065,4480.0,2016,6.553933404025811,976000.0
2,12.426647611387448,13.12690033222443,11.8,1.0,-37.7739,145.0962,11.040796342624065,4480.0,2016,6.313548046277095,980000.0
3,6.051274845873384,8.763031414441148,11.8,1.0,-37.7798,145.1023,11.040796342624065,4480.0,2016,6.045005314036012,812500.0
3,12.426647611387448,8.763031414441148,11.8,1.0,-37.7674,145.0988,11.040796342624065,4480.0,2016,6.401917196727186,990000.0
4,12.426647611387448,13.12690033222443,11.8,2.0,-37.7735,145.088,11.040796342624065,4480.0,2016,6.274762021241939,1244000.0
4,12.426647611387448,8.763031414441148,11.8,2.0,-37.7743,145.0863,11.040796342624065,4480.0,2016,6.542471960506805,1100000.0
4,12.426647611387448,8.763031414441148,11.8,2.0,-37.7569,145.0913,11.040796342624065,4480.0,2016,6.42648845745769,1475000.0
4,12.426647611387448,9.547272485004283,11.8,2.0,-37.7624,145.0961,11.040796342624065,4480.0,2016,6.318968113746434,1140000.0
2,12.426647611387448,9.854025268667955,11.8,1.0,-37.7609,145.0869,11.040796342624065,4480.0,2017,5.886104031450156,833000.0
2,12.426647611387448,8.763031414441148,11.8,1.0,-37.7679,145.0978,11.040796342624065,4480.0,2016,6.3835066348840055,903000.0
4,12.426647611387448,13.681634483282675,11.8,2.0,-37.7781,145.0901,11.040796342624065,4480.0,2016,6.608000625296087,1351000.0
2,12.426647611387448,13.681634483282675,11.8,1.0,-37.7762,145.0958,11.040796342624065,4480.0,2016,6.413458957167357,1060000.0
3,12.426647611387448,13.681634483282675,11.8,1.0,-37.7712,145.097,11.040796342624065,4480.0,2016,6.401917196727186,1063000.0
5,12.426647611387448,13.681634483282675,11.7,3.0,-37.848,145.09799999999996,13.729633693290735,5678.0,2016,6.495265555937008,1590000.0
3,12.426647611387448,13.12690033222443,11.7,1.0,-37.851,145.1169,13.729633693290735,5678.0,2016,6.548219102762372,1390000.0
3,12.426647611387448,7.09739160489395,11.7,1.0,-37.8562,145.1104,13.729633693290735,5678.0,2016,6.651571873589727,1300000.0
4,12.426647611387448,8.76987997146933,11.7,2.0,-37.8538,145.127,13.729633693290735,5678.0,2016,7.044032897274685,1890000.0
3,6.051274845873384,8.76987997146933,11.7,2.0,-37.8516,145.1056,13.729633693290735,5678.0,2016,5.583496308781699,1022500.0
3,12.426647611387448,13.12690033222443,11.7,1.0,-37.8561,145.1054,13.729633693290735,5678.0,2016,6.4967749901858625,1250000.0
3,12.426647611387448,12.324207231012657,11.7,1.0,-37.8551,145.1121,13.729633693290735,5678.0,2016,6.54534966033442,1151000.0
3,12.426647611387448,12.324207231012657,11.7,1.0,-37.854,145.1195,13.729633693290735,5678.0,2016,6.837332814685591,1755000.0
3,6.051274845873384,8.76987997146933,11.7,1.0,-37.8473,145.1203,13.729633693290735,5678.0,2017,5.6131281063880705,686000.0
3,12.426647611387448,18.888439119878605,11.7,1.0,-37.8489,145.1093,13.729633693290735,5678.0,2016,6.504288173536645,1300000.0
3,12.426647611387448,12.301380752661917,11.7,1.0,-37.8525,145.1198,13.729633693290735,5678.0,2016,6.668228248417403,1160000.0
4,12.426647611387448,13.12690033222443,11.7,3.0,-37.842,145.102,13.729633693290735,5678.0,2016,6.834108738813838,2000000.0
3,12.426647611387448,13.12690033222443,11.7,1.0,-37.8544,145.1114,13.729633693290735,5678.0,2016,5.765191102784844,790000.0
4,12.426647611387448,13.681634483282675,11.7,2.0,-37.8494,145.1291,13.729633693290735,5678.0,2016,6.826545223556594,1682000.0
3,6.051274845873384,13.681634483282675,11.7,2.0,-37.8561,145.0962,13.729633693290735,5678.0,2016,0.0,625000.0
3,9.337350538599642,13.681634483282675,11.7,2.0,-37.8525,145.0973,13.729633693290735,5678.0,2016,5.081404364984463,780000.0
3,12.426647611387448,10.737894144176117,11.7,1.0,-37.8509,145.11700000000005,13.729633693290735,5678.0,2016,6.53813982376767,1342000.0
4,12.426647611387448,12.324207231012657,11.7,2.0,-37.8516,145.1179,13.729633693290735,5678.0,2016,6.690842277418564,1782800.0
3,12.426647611387448,12.324207231012657,11.7,1.0,-37.8509,145.1161,13.729633693290735,5678.0,2017,6.561030665896573,1468000.0
2,6.051274845873384,12.324207231012657,11.7,1.0,-37.8509,145.1119,13.729633693290735,5678.0,2017,5.272999558563747,650000.0
5,12.426647611387448,8.76987997146933,11.7,3.0,-37.8528,145.1129,13.729633693290735,5678.0,2016,5.7899601708972535,1060000.0
4,12.426647611387448,12.324207231012657,11.7,2.0,-37.8599,145.1101,13.729633693290735,5678.0,2016,6.0844994130751715,1255000.0
4,12.426647611387448,13.681634483282675,11.7,1.0,-37.856,145.1196,13.729633693290735,5678.0,2016,6.375024819828097,900000.0
2,12.426647611387448,11.984082915492682,11.7,1.0,-37.8454,145.0971,13.729633693290735,5678.0,2016,5.6240175061873385,633000.0
3,12.426647611387448,12.324207231012657,11.7,1.0,-37.856,145.1104,13.729633693290735,5678.0,2016,6.655440350367647,1070500.0
3,12.426647611387448,11.984082915492682,11.7,1.0,-37.8495,145.1282,13.729633693290735,5678.0,2016,6.495265555937008,1175000.0
3,12.426647611387448,18.888439119878605,11.7,2.0,-37.8474,145.0988,13.729633693290735,5678.0,2016,6.493753839851686,1521000.0
2,12.426647611387448,13.12690033222443,11.7,1.0,-37.8444,145.1054,13.729633693290735,5678.0,2016,6.386879319362645,1350000.0
3,9.337350538599642,10.800837208132464,11.7,2.0,-37.8522,145.1312,13.729633693290735,5678.0,2016,5.384495062789089,752000.0
3,12.426647611387448,8.76987997146933,11.7,1.0,-37.8542,145.1138,13.729633693290735,5678.0,2016,5.953243334287785,570000.0
3,12.426647611387448,18.888439119878605,11.7,1.0,-37.8529,145.0962,13.729633693290735,5678.0,2016,6.610696044717759,1460000.0
3,9.337350538599642,11.984082915492682,11.7,1.0,-37.8521,145.1187,13.729633693290735,5678.0,2016,5.43372200355424,745000.0
5,12.426647611387448,10.023654456401191,11.7,4.0,-37.8454,145.0974,13.729633693290735,5678.0,2016,6.467698726104354,2150000.0
3,6.051274845873384,12.324207231012657,11.7,1.0,-37.8505,145.1065,13.729633693290735,5678.0,2016,5.733341276897746,746000.0
3,12.426647611387448,13.681634483282675,11.7,2.0,-37.8445,145.1011,13.729633693290735,5678.0,2016,6.483107351457199,1540000.0
3,9.337350538599642,13.681634483282675,11.7,2.0,-37.8484,145.1013,13.729633693290735,5678.0,2017,5.799092654460526,1145000.0
5,12.426647611387448,13.12690033222443,11.7,2.0,-37.8535,145.1139,13.729633693290735,5678.0,2017,6.715383386334681,1410000.0
3,6.051274845873384,11.984082915492682,11.7,1.0,-37.8562,145.1075,13.729633693290735,5678.0,2016,5.384495062789089,640000.0
4,12.426647611387448,13.681634483282675,11.7,2.0,-37.8463,145.102,13.729633693290735,5678.0,2016,7.2399325913204695,1800000.0
4,9.337350538599642,13.681634483282675,11.7,2.0,-37.8597,145.1084,13.729633693290735,5678.0,2016,5.991464547107982,1270000.0
4,9.337350538599642,11.984082915492682,11.7,3.0,-37.8459,145.1041,13.729633693290735,5678.0,2016,5.945420608606575,900000.0
4,12.426647611387448,8.763031414441148,11.7,2.0,-37.8593,145.1101,13.729633693290735,5678.0,2016,6.214608098422191,1250000.0
4,12.426647611387448,12.324207231012657,11.7,2.0,-37.8552,145.1292,13.729633693290735,5678.0,2016,6.606650186198215,1410000.0
5,12.426647611387448,12.324207231012657,11.7,2.0,-37.8525,145.1154,13.729633693290735,5678.0,2016,6.300785794663244,1100000.0
4,12.426647611387448,10.427165182724458,11.7,2.0,-37.8601,145.1007,13.729633693290735,5678.0,2016,6.4967749901858625,1485000.0
3,12.426647611387448,12.324207231012657,11.7,1.0,-37.8529,145.1222,13.729633693290735,5678.0,2016,7.004881989712859,2068000.0
3,12.426647611387448,11.984082915492682,11.7,1.0,-37.855,145.118,13.729633693290735,5678.0,2016,6.380122536899765,1000000.0
4,6.051274845873384,13.45908481302639,11.7,2.0,-37.8507,145.109,13.729633693290735,5678.0,2016,0.0,800000.0
3,9.337350538599642,8.763031414441148,11.7,2.0,-37.8554,145.1089,13.729633693290735,5678.0,2016,5.14166355650266,702000.0
4,12.426647611387448,13.681634483282675,7.8,2.0,-37.8286,145.0686,13.729633693290735,8920.0,2016,6.481577129276431,2650000.0
3,9.337350538599642,18.888439119878605,7.8,1.0,-37.8435,145.0695,13.729633693290735,8920.0,2016,5.966146739123692,1615000.0
4,12.426647611387448,15.04065185076554,7.8,3.0,-37.8496,145.0869,13.729633693290735,8920.0,2016,6.840546529288687,3225000.0
2,6.051274845873384,13.681634483282675,7.8,1.0,-37.8231,145.0585,13.729633693290735,8920.0,2016,0.0,1017000.0
2,6.051274845873384,11.984082915492682,7.8,1.0,-37.8459,145.088,13.729633693290735,8920.0,2016,4.927253685157205,729000.0
5,12.426647611387448,18.888439119878605,7.8,4.0,-37.8386,145.067,13.729633693290735,8920.0,2016,6.5638555265321274,2600000.0
3,12.426647611387448,18.888439119878605,7.8,2.0,-37.8365,145.0802,13.729633693290735,8920.0,2016,5.723585101952381,1650000.0
5,12.426647611387448,13.681634483282675,7.8,3.0,-37.842,145.0888,13.729633693290735,8920.0,2017,6.625392368007956,2860000.0
2,12.426647611387448,13.681634483282675,7.8,1.0,-37.8448,145.0723,13.729633693290735,8920.0,2016,5.442417710521793,950000.0
2,6.051274845873384,11.984082915492682,7.8,1.0,-37.8347,145.05700000000004,13.729633693290735,8920.0,2016,7.010311867307229,615000.0
3,12.426647611387448,13.681634483282675,7.8,2.0,-37.8457,145.0611,13.729633693290735,8920.0,2016,6.561030665896573,1987000.0
2,6.051274845873384,15.04065185076554,7.8,1.0,-37.8357,145.0697,13.729633693290735,8920.0,2016,4.990432586778736,683000.0
3,12.426647611387448,9.547272485004283,7.8,2.0,-37.8431,145.0962,13.729633693290735,8920.0,2016,6.656726524178391,1690000.0
2,6.051274845873384,13.681634483282675,7.8,1.0,-37.8493,145.0877,13.729633693290735,8920.0,2016,0.0,430000.0
2,6.051274845873384,11.984082915492682,7.8,1.0,-37.8469,145.0589,13.729633693290735,8920.0,2016,4.919980925828125,717000.0
3,9.337350538599642,13.12690033222443,7.8,2.0,-37.8433,145.0695,13.729633693290735,8920.0,2016,5.8377304471659395,1300000.0
4,12.426647611387448,13.12690033222443,7.8,2.0,-37.8382,145.0904,13.729633693290735,8920.0,2016,6.495265555937008,2950000.0
4,12.426647611387448,13.681634483282675,7.8,2.0,-37.8237,145.0638,13.729633693290735,8920.0,2016,6.398594934535208,2600000.0
3,12.426647611387448,18.888439119878605,7.8,2.0,-37.8426,145.0943,13.729633693290735,8920.0,2016,7.033506484287697,2325000.0
2,6.051274845873384,7.099726732140887,7.8,1.0,-37.8479,145.0958,13.729633693290735,8920.0,2016,6.799055862058796,435000.0
2,12.426647611387448,9.547272485004283,7.8,1.0,-37.8452,145.0959,13.729633693290735,8920.0,2016,5.817111159963204,892000.0
2,9.337350538599642,11.984082915492682,7.8,1.0,-37.8314,145.0611,13.729633693290735,8920.0,2016,4.543294782270004,900400.0
4,12.426647611387448,11.984082915492682,7.8,2.0,-37.8274,145.0688,13.729633693290735,8920.0,2016,6.478509642208569,2090000.0
3,9.337350538599642,13.12690033222443,7.8,2.0,-37.842,145.0542,13.729633693290735,8920.0,2016,5.4510384535657,1250000.0
3,12.426647611387448,13.681634483282675,7.8,1.0,-37.8459,145.0644,13.729633693290735,8920.0,2016,6.71174039505618,2000000.0
3,12.426647611387448,13.12690033222443,7.8,1.0,-37.8367,145.0934,13.729633693290735,8920.0,2016,6.059123195581797,1302000.0
3,12.426647611387448,12.141672363267336,7.8,2.0,-37.8446,145.06799999999996,13.729633693290735,8920.0,2016,5.501258210544727,1430000.0
3,12.426647611387448,11.984082915492682,7.8,1.0,-37.8436,145.0581,13.729633693290735,8920.0,2016,6.300785794663244,1622000.0
2,6.051274845873384,11.03738951397951,7.8,1.0,-37.8255,145.0592,13.729633693290735,8920.0,2016,0.0,502000.0
2,6.051274845873384,7.099726732140887,7.8,1.0,-37.8479,145.0958,13.729633693290735,8920.0,2016,6.799055862058796,435000.0
2,12.426647611387448,13.681634483282675,7.8,1.0,-37.8439,145.0718,13.729633693290735,8920.0,2016,4.812184355372417,620000.0
5,12.426647611387448,18.888439119878605,7.8,3.0,-37.84,145.0548,13.729633693290735,8920.0,2016,6.687108607866515,2000000.0
3,6.051274845873384,13.681634483282675,7.8,1.0,-37.8255,145.0592,13.729633693290735,8920.0,2016,0.0,591000.0
5,12.426647611387448,18.888439119878605,7.8,2.0,-37.8424,145.0639,13.729633693290735,8920.0,2016,6.594413459749778,2608000.0
3,12.426647611387448,13.12690033222443,7.8,1.0,-37.8482,145.0949,13.729633693290735,8920.0,2016,6.646390514847729,1780000.0
3,12.426647611387448,11.03738951397951,7.8,2.0,-37.841,145.0824,13.729633693290735,8920.0,2016,6.48768401848461,2250000.0
2,12.426647611387448,11.03738951397951,7.8,1.0,-37.8465,145.0743,13.729633693290735,8920.0,2016,6.052089168924417,895000.0
3,12.426647611387448,18.888439119878605,7.8,2.0,-37.8349,145.0758,13.729633693290735,8920.0,2016,6.371611847231857,1800000.0
4,12.426647611387448,13.681634483282675,7.8,0.0,-37.836,145.0914,13.729633693290735,8920.0,2016,6.542471960506805,1400000.0
2,6.051274845873384,10.763483411311794,7.8,1.0,-37.832,145.0599,13.729633693290735,8920.0,2016,4.442651256490317,693000.0
2,6.051274845873384,13.681634483282675,7.8,1.0,-37.8438,145.066,13.729633693290735,8920.0,2016,5.017279836814924,900000.0
5,12.426647611387448,13.681634483282675,7.8,3.0,-37.8442,145.0578,13.729633693290735,8920.0,2016,6.688354713946762,2700000.0
2,6.051274845873384,10.706870128797352,7.8,1.0,-37.8491,145.086,13.729633693290735,8920.0,2016,0.0,530000.0
2,6.051274845873384,11.984082915492682,7.8,2.0,-37.8442,145.0668,13.729633693290735,8920.0,2017,5.241747015059643,805000.0
4,12.426647611387448,13.681634483282675,7.8,2.0,-37.8405,145.0903,13.729633693290735,8920.0,2017,6.70196036600254,2228000.0
3,9.337350538599642,8.76987997146933,7.8,2.0,-37.8489,145.088,13.729633693290735,8920.0,2017,4.890349128221754,930000.0
2,6.051274845873384,13.681634483282675,7.8,1.0,-37.847,145.0672,13.729633693290735,8920.0,2017,0.0,590000.0
4,12.426647611387448,13.681634483282675,7.8,2.0,-37.8238,145.0624,13.729633693290735,8920.0,2017,6.806829360392176,4760000.0
3,12.426647611387448,13.45908481302639,7.8,1.0,-37.8448,145.071,13.729633693290735,8920.0,2017,6.0063531596017325,1602500.0
3,9.337350538599642,9.547272485004283,7.8,2.0,-37.8447,145.0916,13.729633693290735,8920.0,2016,5.765191102784844,1515000.0
2,12.426647611387448,18.888439119878605,7.8,1.0,-37.8233,145.0644,13.729633693290735,8920.0,2016,5.910796644040527,1800000.0
2,6.051274845873384,13.12690033222443,7.8,1.0,-37.8361,145.0599,13.729633693290735,8920.0,2016,0.0,530000.0
2,6.051274845873384,12.324207231012657,7.8,1.0,-37.8316,145.06799999999996,13.729633693290735,8920.0,2016,0.0,558000.0
2,12.426647611387448,19.461815331510635,7.8,2.0,-37.8357,145.0786,13.729633693290735,8920.0,2016,5.560681631015528,1185000.0
3,12.426647611387448,19.461815331510635,7.8,1.0,-37.8454,145.0707,13.729633693290735,8920.0,2016,6.455198563340122,2177000.0
3,12.426647611387448,11.984082915492682,7.8,1.0,-37.8408,145.0905,13.729633693290735,8920.0,2016,6.79346613258001,2155000.0
3,12.426647611387448,13.681634483282675,7.8,2.0,-37.8437,145.0623,13.729633693290735,8920.0,2017,6.777646593635117,3400000.0
2,12.426647611387448,11.984082915492682,7.8,1.0,-37.8393,145.0662,13.729633693290735,8920.0,2017,5.993961427306569,1470000.0
2,6.051274845873384,13.681634483282675,7.8,1.0,-37.8439,145.0662,13.729633693290735,8920.0,2017,5.117993812416755,820000.0
3,12.426647611387448,13.12690033222443,7.8,1.0,-37.8379,145.0849,13.729633693290735,8920.0,2017,6.541029999189903,2105000.0
3,9.337350538599642,13.681634483282675,7.8,2.0,-37.8362,145.064,13.729633693290735,8920.0,2017,5.648974238161206,1625000.0
3,12.426647611387448,13.681634483282675,7.8,2.0,-37.8328,145.0679,13.729633693290735,8920.0,2017,6.660575149839686,1750000.0
3,12.426647611387448,19.461815331510635,7.8,3.0,-37.831,145.0621,13.729633693290735,8920.0,2017,6.035481432524756,3300000.0
2,6.051274845873384,10.427165182724458,7.8,1.0,-37.8355,145.0633,13.729633693290735,8920.0,2016,4.430816798843313,667000.0
5,12.426647611387448,18.888439119878605,7.8,3.0,-37.8459,145.0721,13.729633693290735,8920.0,2016,6.692083742506628,2800000.0
2,12.426647611387448,13.681634483282675,7.8,1.0,-37.8336,145.0612,13.729633693290735,8920.0,2016,5.5093883366279774,1175000.0
2,9.337350538599642,9.547272485004283,7.8,2.0,-37.8406,145.0545,13.729633693290735,8920.0,2016,4.6443908991413725,775000.0
3,12.426647611387448,18.888439119878605,7.8,2.0,-37.8456,145.0865,13.729633693290735,8920.0,2016,6.7464121285733745,2220000.0
4,12.426647611387448,13.681634483282675,7.8,1.0,-37.8441,145.0806,13.729633693290735,8920.0,2016,6.650279048587422,2015000.0
2,6.051274845873384,18.888439119878605,7.8,1.0,-37.8434,145.08100000000005,13.729633693290735,8920.0,2016,6.448889394146858,700000.0
3,12.426647611387448,11.319582346962038,7.8,1.0,-37.8344,145.0818,13.729633693290735,8920.0,2016,6.878326468291325,1700000.0
4,12.426647611387448,18.888439119878605,7.8,3.0,-37.8244,145.064,13.729633693290735,8920.0,2016,6.450470422144176,3225000.0
2,6.051274845873384,11.319582346962038,7.8,1.0,-37.8357,145.0595,13.729633693290735,8920.0,2016,0.0,810000.0
5,12.426647611387448,13.676885998657674,7.8,4.0,-37.8422,145.064,13.729633693290735,8920.0,2016,6.60934924316738,3320000.0
5,12.426647611387448,18.888439119878605,7.8,3.0,-37.8437,145.069,13.729633693290735,8920.0,2016,6.403574197934815,2125000.0
4,12.426647611387448,13.681634483282675,7.8,2.0,-37.8458,145.0611,13.729633693290735,8920.0,2016,6.532334292222349,2030000.0
4,12.426647611387448,15.04065185076554,7.8,3.0,-37.8325,145.0649,13.729633693290735,8920.0,2016,0.0,2750000.0
4,12.426647611387448,11.984082915492682,7.8,3.0,-37.836,145.056,13.729633693290735,8920.0,2016,6.548219102762372,2000000.0
2,12.426647611387448,13.12690033222443,7.8,1.0,-37.8399,145.0912,13.729633693290735,8920.0,2016,4.564348191467836,706000.0
5,12.426647611387448,18.888439119878605,7.8,5.0,-37.8303,145.0668,13.729633693290735,8920.0,2016,6.461468176353717,2250000.0
5,12.426647611387448,13.12690033222443,7.8,2.0,-37.8421,145.0719,13.729633693290735,8920.0,2016,6.467698726104354,2740000.0
4,12.426647611387448,18.888439119878605,9.0,2.0,-37.8186,145.0706,13.729633693290735,3265.0,2016,6.5337888379333435,2950000.0
3,12.426647611387448,18.888439119878605,9.0,1.0,-37.8265,145.072,13.729633693290735,3265.0,2016,6.131226489483141,1587500.0
4,9.337350538599642,11.984082915492682,9.0,2.0,-37.822,145.0864,13.729633693290735,3265.0,2017,5.765191102784844,1550000.0
2,12.426647611387448,13.681634483282675,9.0,1.0,-37.8295,145.0774,13.729633693290735,3265.0,2017,6.298949246855942,765000.0
2,6.051274845873384,10.330317225857547,9.0,1.0,-37.8264,145.0824,13.729633693290735,3265.0,2016,4.709530201312334,830000.0
4,12.426647611387448,13.681634483282675,9.0,2.0,-37.8292,145.0852,13.729633693290735,3265.0,2016,6.483107351457199,2375000.0
5,12.426647611387448,13.681634483282675,9.0,2.0,-37.8181,145.0668,13.729633693290735,3265.0,2016,6.679599185844383,2900000.0
3,12.426647611387448,11.984082915492682,9.0,3.0,-37.8264,145.0741,13.729633693290735,3265.0,2016,6.150602768446279,2200000.0
4,12.426647611387448,18.888439119878605,9.0,1.0,-37.8266,145.0849,13.729633693290735,3265.0,2016,6.576469569048224,2620000.0
2,12.426647611387448,13.681634483282675,9.0,1.0,-37.8326,145.08100000000005,13.729633693290735,3265.0,2016,5.8377304471659395,1305000.0
4,12.426647611387448,18.888439119878605,9.0,3.0,-37.8215,145.0731,13.729633693290735,3265.0,2016,6.670766320845874,4350000.0
3,12.426647611387448,13.12690033222443,9.0,2.0,-37.8233,145.0769,13.729633693290735,3265.0,2016,4.983606621708336,928000.0
5,12.426647611387448,13.681634483282675,9.0,3.0,-37.8317,145.0738,13.729633693290735,3265.0,2016,6.470799503782602,2930000.0
4,12.426647611387448,13.681634483282675,9.0,2.0,-37.8323,145.0842,13.729633693290735,3265.0,2016,6.70073110954781,2950000.0
4,12.426647611387448,18.888439119878605,9.0,1.0,-37.8183,145.0667,13.729633693290735,3265.0,2017,6.755768921984255,3800000.0
2,6.051274845873384,13.681634483282675,9.0,1.0,-37.8205,145.0828,13.729633693290735,3265.0,2016,0.0,722000.0
5,12.426647611387448,13.681634483282675,9.0,2.0,-37.8252,145.0721,13.729633693290735,3265.0,2016,6.732210706467206,2350000.0
3,9.337350538599642,13.681634483282675,9.0,2.0,-37.8227,145.0845,13.729633693290735,3265.0,2016,5.961005339623274,1680000.0
3,12.426647611387448,18.888439119878605,9.0,3.0,-37.827,145.0737,13.729633693290735,3265.0,2016,5.8664680569332965,1640000.0
3,12.426647611387448,13.12690033222443,9.0,2.0,-37.826,145.0729,13.729633693290735,3265.0,2016,5.786897381366708,1680000.0
5,12.426647611387448,15.04065185076554,9.0,4.0,-37.832,145.0853,13.729633693290735,3265.0,2017,6.529418838262226,3550000.0
3,12.426647611387448,13.681634483282675,9.0,1.0,-37.826,145.0734,13.729633693290735,3265.0,2016,6.09807428216624,1385000.0
4,12.426647611387448,13.681634483282675,9.0,1.0,-37.8184,145.0702,13.729633693290735,3265.0,2016,6.740519359606223,3400000.0
2,6.051274845873384,13.12690033222443,9.0,1.0,-37.8257,145.0856,13.729633693290735,3265.0,2016,4.77912349311153,690500.0
3,12.426647611387448,18.888439119878605,9.0,2.0,-37.8206,145.0785,13.729633693290735,3265.0,2016,5.8916442118257715,1850000.0
2,6.051274845873384,18.888439119878605,9.0,1.0,-37.8234,145.0731,13.729633693290735,3265.0,2016,4.890349128221754,736000.0
3,9.337350538599642,13.681634483282675,9.0,2.0,-37.8207,145.0854,13.729633693290735,3265.0,2016,0.0,1843000.0
2,6.051274845873384,15.04065185076554,9.0,1.0,-37.8236,145.0729,13.729633693290735,3265.0,2016,4.812184355372417,685000.0
2,12.426647611387448,13.681634483282675,9.0,1.0,-37.8213,145.079,13.729633693290735,3265.0,2016,6.57507584059962,1800000.0
3,12.426647611387448,13.681634483282675,9.0,2.0,-37.8273,145.0786,13.729633693290735,3265.0,2016,5.75890177387728,1800000.0
4,12.426647611387448,10.023654456401191,9.0,2.0,-37.8266,145.072,13.729633693290735,3265.0,2016,6.680854678790215,3145000.0
4,9.337350538599642,13.12690033222443,9.0,2.0,-37.8206,145.0678,13.729633693290735,3265.0,2016,6.660575149839686,1742000.0
4,9.337350538599642,11.03738951397951,9.0,2.0,-37.8273,145.0752,13.729633693290735,3265.0,2016,5.631211781821365,1420000.0
2,6.051274845873384,13.12690033222443,9.0,1.0,-37.8291,145.0826,13.729633693290735,3265.0,2016,0.0,1016000.0
3,12.426647611387448,10.149764536741214,3.2,1.0,-37.7871,144.9766,8.981710822622107,3106.0,2016,5.752572638825633,1330000.0
3,12.426647611387448,10.149764536741214,3.2,1.0,-37.7821,144.9753,8.981710822622107,3106.0,2017,5.135798437050262,1540000.0
4,12.426647611387448,10.149764536741214,3.2,3.0,-37.7893,144.9696,8.981710822622107,3106.0,2017,4.812184355372417,1425000.0
2,12.426647611387448,9.547272485004283,3.2,1.0,-37.7844,144.972,8.981710822622107,3106.0,2017,5.351858133476067,1725000.0
3,12.426647611387448,10.149764536741214,3.2,1.0,-37.7824,144.9733,8.981710822622107,3106.0,2016,5.318119993844216,1280000.0
3,12.426647611387448,10.715136328193829,3.2,1.0,-37.7811,144.9715,8.981710822622107,3106.0,2016,6.214608098422191,2950000.0
4,12.426647611387448,10.427165182724458,3.2,1.0,-37.7808,144.9736,8.981710822622107,3106.0,2016,6.037870919922137,2175000.0
2,9.337350538599642,10.149764536741214,3.2,1.0,-37.784,144.9715,8.981710822622107,3106.0,2016,6.939253946041508,765000.0
2,12.426647611387448,10.149764536741214,3.2,1.0,-37.7852,144.9719,8.981710822622107,3106.0,2016,4.30406509320417,800000.0
2,12.426647611387448,10.149764536741214,3.2,1.0,-37.786,144.9704,8.981710822622107,3106.0,2016,4.897839799950911,1301000.0
4,12.426647611387448,8.76987997146933,3.2,2.0,-37.7816,144.9714,8.981710822622107,3106.0,2017,6.289715570908998,2718000.0
1,6.051274845873384,10.149764536741214,3.2,1.0,-37.7851,144.9723,8.981710822622107,3106.0,2017,6.759255270663693,468000.0
2,12.426647611387448,11.870508459093312,3.2,2.0,-37.7875,144.9759,8.981710822622107,3106.0,2016,6.025865973825314,2400000.0
3,12.426647611387448,10.149764536741214,3.2,2.0,-37.7847,144.9741,8.981710822622107,3106.0,2016,5.25227342804663,2210000.0
2,12.426647611387448,10.149764536741214,3.2,1.0,-37.7904,144.9726,8.981710822622107,3106.0,2016,4.762173934797756,1330000.0
4,12.426647611387448,10.149764536741214,3.2,2.0,-37.7805,144.9721,8.981710822622107,3106.0,2016,6.22455842927536,2520000.0
3,12.426647611387448,10.149764536741214,3.2,3.0,-37.7885,144.9757,8.981710822622107,3106.0,2016,4.976733742420574,1214000.0
3,12.426647611387448,10.149764536741214,3.2,2.0,-37.786,144.9751,8.981710822622107,3106.0,2016,5.099866427824199,1955000.0
1,6.051274845873384,11.870508459093312,3.2,1.0,-37.7907,144.9691,8.981710822622107,3106.0,2016,0.0,390000.0
